,rent_sta,return_sta,Sec,Count,Avg_time
373,Beitou Sports Center,Yanping Public Housing,1382.0,2,0:23:02
374,Beitou Sports Center,Yongle Market,3412.0,3,0:56:52
375,Beitou Sports Center,Zenhua Park,771.0,107,0:12:51
376,Beitou Sports Center,Zhonglun High School,3206.0,1,0:53:26
377,Beitou Sports Center,Zhongzheng & Jihe Intersection,2145.0,8,0:35:45
378,Beitou Sports Center,Zhouzhi Park No.2,2754.0,2,0:45:54
379,Chengong Public Housing,Bade Market,1196.0,29,0:19:56
380,Chengong Public Housing,Chengong Public Housing,2879.0,809,0:47:59
381,Chengong Public Housing,Citizen Square,964.0,25,0:16:04
382,Chengong Public Housing,Civic & Taiyuan Intersection,4417.0,2,1:13:37
383,Chengong Public Housing,Civic Blvd Linsen Intersection,1340.0,1,0:22:20
384,Chengong Public Housing,Construction & Planning Agency,1350.0,10,0:22:30
385,Chengong Public Housing,Dongyuan Elementary School,1569.0,13,0:26:09
386,Chengong Public Housing,Dunhua & Keelung Intersection,539.0,112,0:08:59
387,Chengong Public Housing,Emei Parking Lot,2220.0,7,0:37:00
388,Chengong Public Housing,Emergency Operations Center of Taipei City,936.0,28,0:15:36
389,Chengong Public Housing,Examination Yuan,1882.0,2,0:31:22
390,Chengong Public Housing,Fude Park,1751.0,2,0:29:11
391,Chengong Public Housing,Fuhua Garden New Village(City),1977.0,3,0:32:57
392,Chengong Public Housing,Guoxing & Qingnian Intersection,1391.0,7,0:23:11
393,Chengong Public Housing,Heping Chongqing Intersection,1716.0,13,0:28:36
394,Chengong Public Housing,Heti Elementary School,1191.0,20,0:19:51
395,Chengong Public Housing,Huajiang High School,2330.0,2,0:38:50
396,Chengong Public Housing,Huashan 1914‧Creative Park,2691.0,17,0:44:51
397,Chengong Public Housing,Huaxi Park,1877.0,1,0:31:17
398,Chengong Public Housing,JianGuo & Heping Intersection,894.0,79,0:14:54
399,Chengong Public Housing,Jianguo & Changchun Intersection,1407.0,4,0:23:27
400,Chengong Public Housing,Jianguo & Nongan Intersection,5097.0,4,1:24:57
401,Chengong Public Housing,Jinshan & Aiguo Intersection,1152.0,63,0:19:12
402,Chengong Public Housing,Jinshen & Civic Blvd. Intersection,4660.0,11,1:17:40
403,Chengong Public Housing,Jiuzhuang Recreation Center,6286.0,1,1:44:46
404,Chengong Public Housing,Kaifong & Xining Intersection,1603.0,1,0:26:43
405,Chengong Public Housing,Keelung & Changxing Intersection,1031.0,43,0:17:11
406,Chengong Public Housing,Keelung & Guangfu Intersection,1033.0,55,0:17:13
407,Chengong Public Housing,Linsen Park,2514.0,4,0:41:54
408,Chengong Public Housing,LiuGong Park,884.0,79,0:14:44
409,Chengong Public Housing,Longjiang & Nanjing Intersection,1329.0,17,0:22:09
410,Chengong Public Housing,Longmen Square,1143.0,195,0:19:03
411,Chengong Public Housing,MRT Beimen Sta. (Exit.3),2022.0,1,0:33:42
412,Chengong Public Housing,MRT Daan Park Sta.,1417.0,71,0:23:37
413,Chengong Public Housing,MRT Daan Sta.,1020.0,444,0:17:00
414,Chengong Public Housing,MRT Dahu Park Sta. (Exit 2),3960.0,1,1:06:00
415,Chengong Public Housing,MRT Daqiaotou Sta. (Exit 2),2169.0,1,0:36:09
416,Chengong Public Housing,MRT Dazhi Sta. (Exit 3),4246.0,2,1:10:46
417,Chengong Public Housing,MRT Donghu Sta.,1844.0,1,0:30:44
418,Chengong Public Housing,MRT Dongmen Sta. (Exit 4),1845.0,82,0:30:45
419,Chengong Public Housing,MRT Gangqian Sta. (Exit 2),4784.0,1,1:19:44
420,Chengong Public Housing,MRT Gongguan Sta.(Exit 2),1317.0,171,0:21:57
421,Chengong Public Housing,MRT Guting Sta. (Exit 2),1462.0,15,0:24:22
422,Chengong Public Housing,MRT Houshanpi Sta.(Exit 1),1501.0,2,0:25:01
423,Chengong Public Housing,MRT Jiannan Rd. Sta.(Exit 2),5304.0,1,1:28:24
424,Chengong Public Housing,MRT Kunyang Sta. (Exit 1),2674.0,4,0:44:34
425,Chengong Public Housing,MRT Linguang Sta. (Exit 2),1685.0,27,0:28:05
426,Chengong Public Housing,MRT Liuzhangli Sta.,942.0,146,0:15:42
427,Chengong Public Housing,MRT Longshan Temple Sta. (Exit. 1),1798.0,17,0:29:58
428,Chengong Public Housing,MRT Minquan W.Rd. Sta.(Exit 3),2683.0,3,0:44:43
429,Chengong Public Housing,MRT Muzha Sta.,6077.0,4,1:41:17
430,Chengong Public Housing,MRT Nangang Exhibition Center Sta. (Exit 5),2278.0,1,0:37:58
431,Chengong Public Housing,MRT Nanjing Fuxing Sta. (Exit 5),1319.0,32,0:21:59
432,Chengong Public Housing,MRT Nanjing Sanmin Sta. (Exit 1),1729.0,16,0:28:49
433,Chengong Public Housing,MRT Nat’l Taiwan U. Hospital Sta.(Exit 4),1627.0,26,0:27:07
434,Chengong Public Housing,MRT S.Y.S Memorial Hall Stataion(Exit 2.),1459.0,68,0:24:19
435,Chengong Public Housing,MRT Shandao Temple Sta(Exit 1),1897.0,10,0:31:37
436,Chengong Public Housing,MRT Shilin Sta.(Exit 2),8448.0,2,2:20:48
437,Chengong Public Housing,MRT Shuanglian Sta. (Exit 2),5168.0,3,1:26:08
438,Chengong Public Housing,MRT Songjiang Nanjing Sta. (Exit 7),1551.0,19,0:25:51
439,Chengong Public Housing,MRT Taipei 101/World Trade Center Sta.,1469.0,70,0:24:29
440,Chengong Public Housing,MRT Taipei Arena Sta. (Exit 5),1205.0,35,0:20:05
441,Chengong Public Housing,MRT Taipei City Hall Stataion(Exit 3)-2,1820.0,25,0:30:20
442,Chengong Public Housing,MRT Taipei Zoo Sta.(Exit 2),14079.0,4,3:54:39
443,Chengong Public Housing,MRT Taipower Building Sta. (Exit 2),1329.0,38,0:22:09
444,Chengong Public Housing,MRT Technology Bldg. Sta.,3080.0,94,0:51:20
445,Chengong Public Housing,MRT Xiangshan Sta.,1373.0,6,0:22:53
446,Chengong Public Housing,MRT Xiaonanmen Sta. (Exit 1),1591.0,25,0:26:31
447,Chengong Public Housing,MRT Xihu Sta. (Exit 1),8038.0,2,2:13:58
448,Chengong Public Housing,MRT Ximen Sta.(Exit 3),3584.0,11,0:59:44
449,Chengong Public Housing,MRT Xingtian Temple Sta. (Exit 3),4375.0,3,1:12:55
450,Chengong Public Housing,MRT Xinyi Anhe Sta.,816.0,208,0:13:36
451,Chengong Public Housing,MRT Yongchun Sta. (Exit 2),2754.0,21,0:45:54
452,Chengong Public Housing,MRT Yuanshan Sta. (Exit 2),7454.0,2,2:04:14
453,Chengong Public Housing,MRT Zhishan Sta.(Exit 2),4305.0,1,1:11:45
454,Chengong Public Housing,MRT Zhongshan Elementary School sta.(Exit 4),2544.0,3,0:42:24
455,Chengong Public Housing,MRT Zhongshan Sta. (Exit 4),3046.0,4,0:50:46
456,Chengong Public Housing,MRT Zhongxiao Fuxing Sta.(Exit 2),898.0,38,0:14:58
457,Chengong Public Housing,MRT Zhongxiao Xinsheng Sta.(Exit 3),1232.0,76,0:20:32
458,Chengong Public Housing,MinQuan Park,2184.0,4,0:36:24
459,Chengong Public Housing,Minquan & Fuxing Intersection,2109.0,11,0:35:09
460,Chengong Public Housing,Minsheng & Dunhua Intersection,1681.0,12,0:28:01
461,Chengong Public Housing,Minsheng & Guangfu Intersection,1739.0,7,0:28:59
462,Chengong Public Housing,Minsheng Activity Center,1860.0,4,0:31:00
463,Chengong Public Housing,N.T.U.S.T,969.0,54,0:16:09
464,Chengong Public Housing,NTNU Gongguan Campus,1286.0,40,0:21:26
465,Chengong Public Housing,NTNU Library,1213.0,141,0:20:13
466,Chengong Public Housing,NTU Information Bldg.,996.0,116,0:16:36
467,Chengong Public Housing,Nanchang Park,1541.0,31,0:25:41
468,Chengong Public Housing,Nangang Park,1829.0,3,0:30:29
469,Chengong Public Housing,National Central Library,1927.0,8,0:32:07
470,Chengong Public Housing,Nat’l Chengchi U.,3472.0,3,0:57:52
471,Chengong Public Housing,Raohe Night Market,2270.0,2,0:37:50
472,Chengong Public Housing,Renai & Linsen Intersection,1324.0,22,0:22:04
473,Chengong Public Housing,Renai & Yanji Intersection,844.0,34,0:14:04
474,Chengong Public Housing,Renai & Yixian Intersection,1086.0,16,0:18:06
475,Chengong Public Housing,Rongxing Park,1534.0,3,0:25:34
476,Chengong Public Housing,Roosevelt & Jinglong Intersection,1274.0,14,0:21:14
477,Chengong Public Housing,Roosevelt & Ningbo E. St. Intersection,1486.0,37,0:24:46
478,Chengong Public Housing,Roosevelt & Xinsheng S. Intersection,1769.0,140,0:29:29
479,Chengong Public Housing,Sanchangli,866.0,59,0:14:26
480,Chengong Public Housing,Songde,1325.0,2,0:22:05
481,Chengong Public Housing,Songde Park,2076.0,6,0:34:36
482,Chengong Public Housing,Songshan Rail Sta.,4938.0,4,1:22:18
483,Chengong Public Housing,Songshan Vocational High School,1225.0,9,0:20:25
484,Chengong Public Housing,TWTC Exhibition Hall 2,2394.0,36,0:39:54
485,Chengong Public Housing,TWTC Exhibition Hall 3,1581.0,17,0:26:21
486,Chengong Public Housing,Taihe Park,1289.0,18,0:21:29
487,Chengong Public Housing,Taipei Botanical Garden,4262.0,6,1:11:02
488,Chengong Public Housing,Taipei Bus Sta.,1981.0,14,0:33:01
489,Chengong Public Housing,Taipei City Hakka Cultural Park,1409.0,5,0:23:29
490,Chengong Public Housing,Taipei City Hall,1891.0,21,0:31:31
491,Chengong Public Housing,Taipei City Hospital Renai Branch,1029.0,234,0:17:09
492,Chengong Public Housing,Taipei Cultural Center,1487.0,19,0:24:47
493,Chengong Public Housing,Taipei Fine Arts Museum,4346.0,1,1:12:26
494,Chengong Public Housing,Taipei JingMei Girls High School,3475.0,1,0:57:55
495,Chengong Public Housing,Taipei Medical University,940.0,99,0:15:40
496,Chengong Public Housing,Taipei Pot Plant Auction,1224.0,4,0:20:24
497,Chengong Public Housing,Taipei Public Library,687.0,110,0:11:27
498,Chengong Public Housing,Taipei Stadium,1232.0,34,0:20:32
499,Chengong Public Housing,Taipei Wen Shan Sports Center,2658.0,8,0:44:18
500,Chengong Public Housing,University of Taipei,1599.0,3,0:26:39
501,Chengong Public Housing,Wolong & Leye Intersection,1330.0,15,0:22:10
502,Chengong Public Housing,Wu Xing Bus Station.,2150.0,32,0:35:50
503,Chengong Public Housing,Wuchang Park,3667.0,5,1:01:07
504,Chengong Public Housing,Xingan Huacheng Community,1727.0,7,0:28:47
505,Chengong Public Housing,Xingfong Park,1586.0,14,0:26:26
506,Chengong Public Housing,Xingya Jr. High School,2875.0,12,0:47:55
507,Chengong Public Housing,Xinhai & Xinsheng Intersection,949.0,67,0:15:49
508,Chengong Public Housing,Xinsheng & Changan Intersection,1625.0,2,0:27:05
509,Chengong Public Housing,Xinsheng & Changchun Intersection,1937.0,1,0:32:17
510,Chengong Public Housing,Xinsheng & Heping Intersection,603.0,98,0:10:03
511,Chengong Public Housing,Xinyi & Dunhua Intersection,1057.0,107,0:17:37
512,Chengong Public Housing,Xinyi & Jianguo Intersection,801.0,109,0:13:21
513,Chengong Public Housing,Xinyi & Lianyun Intersection,995.0,68,0:16:35
514,Chengong Public Housing,Xinyi Hangzhou Intersection(Chunghwa Telecom),1735.0,44,0:28:55
515,Chengong Public Housing,Xinyi Square(Taipei 101),1225.0,38,0:20:25
516,Chengong Public Housing,Xiyuan & Bangka Intersection,3832.0,2,1:03:52
517,Chengong Public Housing,Yongji & Songxin Intersection,1569.0,21,0:26:09
518,Chengong Public Housing,Yongle Market,7429.0,3,2:03:49
519,Chengong Public Housing,Yuanhuan,4155.0,4,1:09:15
520,Chengong Public Housing,Yucheng Park,1360.0,14,0:22:40
521,Chengong Public Housing,Zhonglun High School,1777.0,11,0:29:37
522,Chengong Public Housing,Zhongqiang Park,1243.0,17,0:20:43
523,Chengong Public Housing,Zhongshan Dist. Admin. Office,1988.0,1,0:33:08
524,Chengong Public Housing,Zhongzheng & Jihe Intersection,3267.0,1,0:54:27
525,Citizen Square,Bade Market,1248.0,8,0:20:48
526,Citizen Square,Chengong Public Housing,978.0,10,0:16:18
527,Citizen Square,Citizen Square,3542.0,85,0:59:02
528,Citizen Square,Construction & Planning Agency,1851.0,2,0:30:51
529,Citizen Square,Donghu Elementary School,2424.0,1,0:40:24
530,Citizen Square,Dongyang Park,1479.0,3,0:24:39
531,Citizen Square,Dunhua & Keelung Intersection,1126.0,7,0:18:46
532,Citizen Square,Emei Parking Lot,3137.0,5,0:52:17
533,Citizen Square,Emergency Operations Center of Taipei City,706.0,22,0:11:46
534,Citizen Square,Examination Yuan,1717.0,1,0:28:37
535,Citizen Square,Fude Park,1907.0,3,0:31:47
536,Citizen Square,Fuhua Garden New Village(City),2566.0,2,0:42:46
537,Citizen Square,Guoxing & Qingnian Intersection,2878.0,2,0:47:58
538,Citizen Square,Heping Chongqing Intersection,2256.0,1,0:37:36
539,Citizen Square,Huajiang High School,3922.0,2,1:05:22
540,Citizen Square,Huashan 1914‧Creative Park,1436.0,11,0:23:56
541,Citizen Square,Jianguo & Changchun Intersection,1685.0,1,0:28:05
542,Citizen Square,Jianguo & Nongan Intersection,2199.0,1,0:36:39
543,Citizen Square,Jinshen & Civic Blvd. Intersection,2692.0,3,0:44:52
544,Citizen Square,Keelung & Changxing Intersection,3743.0,7,1:02:23
545,Citizen Square,Keelung & Guangfu Intersection,612.0,93,0:10:12
546,Citizen Square,Laosong Elementary School,2632.0,1,0:43:52
547,Citizen Square,Lin An-tai Historical House,4286.0,4,1:11:26
548,Citizen Square,LiuGong Park,1545.0,12,0:25:45
549,Citizen Square,Longjiang & Nanjing Intersection,1086.0,7,0:18:06
550,Citizen Square,Longmen Square,1816.0,65,0:30:16
551,Citizen Square,MRT Beitou Sta.,5195.0,1,1:26:35
552,Citizen Square,MRT Daan Park Sta.,1491.0,1,0:24:51
553,Citizen Square,MRT Daan Sta.,1223.0,21,0:20:23
554,Citizen Square,MRT Dahu Park Sta. (Exit 2),6231.0,2,1:43:51
555,Citizen Square,MRT Daqiaotou Sta. (Exit 2),4729.0,1,1:18:49
556,Citizen Square,MRT Dazhi Sta. (Exit 3),3701.0,2,1:01:41
557,Citizen Square,MRT Dongmen Sta. (Exit 4),3535.0,5,0:58:55
558,Citizen Square,MRT Gongguan Sta.(Exit 2),4025.0,7,1:07:05
559,Citizen Square,MRT Guting Sta. (Exit 2),2602.0,2,0:43:22
560,Citizen Square,MRT Houshanpi Sta.(Exit 1),1225.0,8,0:20:25
561,Citizen Square,MRT Jiannan Rd. Sta.(Exit 2),2770.0,2,0:46:10
562,Citizen Square,MRT Jiantan Sta.(Exit 2),9456.0,2,2:37:36
563,Citizen Square,MRT Kunyang Sta. (Exit 1),1461.0,3,0:24:21
564,Citizen Square,MRT Linguang Sta. (Exit 2),1172.0,5,0:19:32
565,Citizen Square,MRT Liuzhangli Sta.,1087.0,22,0:18:07
566,Citizen Square,MRT Nanjing Fuxing Sta. (Exit 5),1596.0,1,0:26:36
567,Citizen Square,MRT Nanjing Sanmin Sta. (Exit 1),2025.0,11,0:33:45
568,Citizen Square,MRT Nat’l Taiwan U. Hospital Sta.(Exit 4),2359.0,1,0:39:19
569,Citizen Square,MRT S.Y.S Memorial Hall Stataion(Exit 2.),650.0,121,0:10:50
570,Citizen Square,MRT Shandao Temple Sta(Exit 1),2091.0,3,0:34:51
571,Citizen Square,MRT Shilin Sta.(Exit 2),6993.0,4,1:56:33
572,Citizen Square,MRT Songjiang Nanjing Sta. (Exit 7),1117.0,1,0:18:37
573,Citizen Square,MRT Taipei 101/World Trade Center Sta.,1800.0,42,0:30:00
574,Citizen Square,MRT Taipei Arena Sta. (Exit 5),1105.0,6,0:18:25
575,Citizen Square,MRT Taipei City Hall Stataion(Exit 3)-2,1243.0,121,0:20:43
576,Citizen Square,MRT Taipower Building Sta. (Exit 2),1660.0,2,0:27:40
577,Citizen Square,MRT Technology Bldg. Sta.,3030.0,6,0:50:30
578,Citizen Square,MRT Xiangshan Sta.,652.0,7,0:10:52
579,Citizen Square,MRT Xihu Sta. (Exit 1),2571.0,3,0:42:51
580,Citizen Square,MRT Ximen Sta.(Exit 3),2560.0,6,0:42:40
581,Citizen Square,MRT Xingtian Temple Sta. (Exit 3),1821.0,1,0:30:21
582,Citizen Square,MRT Xinyi Anhe Sta.,1204.0,63,0:20:04
583,Citizen Square,MRT Yongchun Sta. (Exit 2),805.0,50,0:13:25
584,Citizen Square,MRT Yuanshan Sta. (Exit 2),3823.0,1,1:03:43
585,Citizen Square,MRT Zhongshan Sta. (Exit 4),1961.0,1,0:32:41
586,Citizen Square,MRT Zhongxiao Fuxing Sta.(Exit 2),1793.0,12,0:29:53
587,Citizen Square,MRT Zhongxiao Xinsheng Sta.(Exit 3),2293.0,8,0:38:13
588,Citizen Square,MinQuan Park,1771.0,1,0:29:31
589,Citizen Square,Minquan & Fuxing Intersection,4281.0,2,1:11:21
590,Citizen Square,Minsheng & Dunhua Intersection,1320.0,9,0:22:00
591,Citizen Square,Minsheng & Guangfu Intersection,1512.0,3,0:25:12
592,Citizen Square,Minsheng Activity Center,1867.0,10,0:31:07
593,Citizen Square,N.T.U.S.T,1324.0,2,0:22:04
594,Citizen Square,NTNU Library,1932.0,5,0:32:12
595,Citizen Square,NTU Information Bldg.,1309.0,2,0:21:49
596,Citizen Square,Nanchang Park,2153.0,2,0:35:53
597,Citizen Square,National Central Library,1614.0,2,0:26:54
598,Citizen Square,Raohe Night Market,3195.0,17,0:53:15
599,Citizen Square,Renai & Linsen Intersection,1476.0,11,0:24:36
600,Citizen Square,Renai & Yanji Intersection,470.0,79,0:07:50
601,Citizen Square,Renai & Yixian Intersection,2363.0,15,0:39:23
602,Citizen Square,Rongxing Park,2475.0,1,0:41:15
603,Citizen Square,Roosevelt & Jinglong Intersection,1481.0,1,0:24:41
604,Citizen Square,Roosevelt & Ningbo E. St. Intersection,1515.0,2,0:25:15
605,Citizen Square,Roosevelt & Xinsheng S. Intersection,1506.0,4,0:25:06
606,Citizen Square,Sanchangli,606.0,107,0:10:06
607,Citizen Square,Sanmin Park,1284.0,2,0:21:24
608,Citizen Square,Songde,804.0,8,0:13:24
609,Citizen Square,Songde Park,547.0,34,0:09:07
610,Citizen Square,Songshan Rail Sta.,1792.0,10,0:29:52
611,Citizen Square,Songshan Vocational High School,801.0,14,0:13:21
612,Citizen Square,TWTC Exhibition Hall 2,1000.0,56,0:16:40
613,Citizen Square,TWTC Exhibition Hall 3,2194.0,34,0:36:34
614,Citizen Square,Taihe Park,1399.0,1,0:23:19
615,Citizen Square,Taipei Bus Sta.,1635.0,3,0:27:15
616,Citizen Square,Taipei City Hall,1495.0,38,0:24:55
617,Citizen Square,Taipei City Hospital Renai Branch,887.0,34,0:14:47
618,Citizen Square,Taipei Cultural Center,1115.0,25,0:18:35
619,Citizen Square,Taipei Fine Arts Museum,2843.0,1,0:47:23
620,Citizen Square,Taipei Medical University,730.0,23,0:12:10
621,Citizen Square,Taipei Pot Plant Auction,1760.0,5,0:29:20
622,Citizen Square,Taipei Public Library,1631.0,5,0:27:11
623,Citizen Square,Taipei Stadium,1339.0,13,0:22:19
624,Citizen Square,Taipei Wen Shan Sports Center,1721.0,1,0:28:41
625,Citizen Square,Wolong & Leye Intersection,1369.0,3,0:22:49
626,Citizen Square,Wu Xing Bus Station.,892.0,30,0:14:52
627,Citizen Square,Wuchang Park,943.0,4,0:15:43
628,Citizen Square,Xiangyang & Nangang Intersection,1337.0,3,0:22:17
629,Citizen Square,XinDong Park,2028.0,10,0:33:48
630,Citizen Square,Xingan Huacheng Community,2354.0,3,0:39:14
631,Citizen Square,Xingfong Park,2070.0,4,0:34:30
632,Citizen Square,Xingya Jr. High School,387.0,53,0:06:27
633,Citizen Square,Xinsheng & Heping Intersection,1766.0,1,0:29:26
634,Citizen Square,Xinyi & Dunhua Intersection,885.0,29,0:14:45
635,Citizen Square,Xinyi & Jianguo Intersection,1468.0,5,0:24:28
636,Citizen Square,Xinyi & Lianyun Intersection,2563.0,7,0:42:43
637,Citizen Square,Xinyi Hangzhou Intersection(Chunghwa Telecom),1749.0,1,0:29:09
638,Citizen Square,Xinyi Square(Taipei 101),1968.0,7,0:32:48
639,Citizen Square,Yongji & Songxin Intersection,902.0,22,0:15:02
640,Citizen Square,Yongle Market,3636.0,2,1:00:36
641,Citizen Square,Youth Park(Exit 3),4991.0,1,1:23:11
642,Citizen Square,Yuanhuan,5533.0,1,1:32:13
643,Citizen Square,Yucheng Park,938.0,2,0:15:38
644,Citizen Square,Zhonglun High School,1334.0,27,0:22:14
645,Citizen Square,Zhongqiang Park,1307.0,20,0:21:47
646,Citizen Square,Zhongshan Dist. Admin. Office,3214.0,1,0:53:34
647,Citizen Square,Zhouzhi Park No.2,2447.0,1,0:40:47
648,Civic & Taiyuan Intersection,Bade Market,978.0,12,0:16:18
649,Civic & Taiyuan Intersection,Bailing Elementary School,1225.0,1,0:20:25
650,Civic & Taiyuan Intersection,Civic & Taiyuan Intersection,3017.0,273,0:50:17
651,Civic & Taiyuan Intersection,Civic Blvd Linsen Intersection,804.0,22,0:13:24
652,Civic & Taiyuan Intersection,Construction & Planning Agency,1398.0,3,0:23:18
653,Civic & Taiyuan Intersection,Dadaocheng Park,950.0,40,0:15:50
654,Civic & Taiyuan Intersection,Dafong Park,3239.0,1,0:53:59
655,Civic & Taiyuan Intersection,Daye & Datong Intersection,3018.0,1,0:50:18
656,Civic & Taiyuan Intersection,Donghu Elementary School,3088.0,6,0:51:28
657,Civic & Taiyuan Intersection,Dongyuan Elementary School,1764.0,3,0:29:24
658,Civic & Taiyuan Intersection,Emei Parking Lot,1370.0,34,0:22:50
659,Civic & Taiyuan Intersection,Emergency Operations Center of Taipei City,6145.0,1,1:42:25
660,Civic & Taiyuan Intersection,Fuhua Garden New Village(City),2177.0,11,0:36:17
661,Civic & Taiyuan Intersection,Fushun Park,1409.0,7,0:23:29
662,Civic & Taiyuan Intersection,Guoxing & Qingnian Intersection,2213.0,4,0:36:53
663,Civic & Taiyuan Intersection,Guting Junior High School,962.0,1,0:16:02
664,Civic & Taiyuan Intersection,Heping Chongqing Intersection,1617.0,9,0:26:57
665,Civic & Taiyuan Intersection,Heti Elementary School,2610.0,6,0:43:30
666,Civic & Taiyuan Intersection,Huajiang High School,2403.0,8,0:40:03
667,Civic & Taiyuan Intersection,Huashan 1914‧Creative Park,1468.0,21,0:24:28
668,Civic & Taiyuan Intersection,Huaxi Park,1481.0,2,0:24:41
669,Civic & Taiyuan Intersection,Hulu Elementary School,1673.0,13,0:27:53
670,Civic & Taiyuan Intersection,JianGuo & Heping Intersection,1655.0,6,0:27:35
671,Civic & Taiyuan Intersection,Jiang Wei-shui Memorial Park,1169.0,27,0:19:29
672,Civic & Taiyuan Intersection,Jianguo & Changchun Intersection,1428.0,4,0:23:48
673,Civic & Taiyuan Intersection,Jianguo & Nongan Intersection,1514.0,2,0:25:14
674,Civic & Taiyuan Intersection,Jinshan & Aiguo Intersection,2061.0,2,0:34:21
675,Civic & Taiyuan Intersection,Jinshen & Civic Blvd. Intersection,1058.0,66,0:17:38
676,Civic & Taiyuan Intersection,Jiuquan & Yanping Intersection,1046.0,16,0:17:26
677,Civic & Taiyuan Intersection,Kaifong & Xining Intersection,758.0,71,0:12:38
